average,sample_weight,SMILES,Feat_0,Feat_1,Feat_2,Feat_3,Feat_4,Feat_5,Feat_6,Feat_7,Feat_8,Feat_9,Feat_10,Feat_11,Feat_12,Feat_13,Feat_14,Feat_15,Feat_16,Feat_17,Feat_18,Feat_19,Feat_20,Feat_21,Feat_22,Feat_23,Feat_24,Feat_25,Feat_26,Feat_27,Feat_28,Feat_29,Feat_30,Feat_31,Feat_32,Feat_33,Feat_34,Feat_35,Feat_36,Feat_37,Feat_38,Feat_39,Feat_40,Feat_41,Feat_42,Feat_43,Feat_44,Feat_45,Feat_46,Feat_47,Feat_48,Feat_49
6.372363747448347,0.9999999999999998,Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc([N+](=O)[O-])cc23)cc(C)n1,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1cc(-c2c(C)n(C/C(F)=C/CN)c3ccc(NS(C)(=O)=O)cc23)cc(C)n1,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,COCc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(NS(C)(=O)=O)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,0.9717102515842773,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(N(C)C)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,0.9619042278506035,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)C(C)C)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1ccc2c(n1)c(-c1cccc(S(=O)(=O)N(C)C)c1)c(C)n2C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ncc(F)cc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(F)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,0.9522927519373664,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(F)(F)F)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2nc(C(C)(F)F)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1ccc2c(n1)c(-c1cccc(S(C)(=O)=O)c1)c(C)n2C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,CCS(=O)(=O)c1cccc(-c2c(C(C)C)n(C/C(F)=C/CN)c3ccc(C)nc23)c1,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,0.9522927519373664,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,-0.906839128269305,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,CCS(=O)(=O)c1cccc(-c2c(C)n(C/C(F)=C/CN)c3ccc(C)nc23)c1,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(C)(=O)=O)c2)c2nc(CF)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(C)(=O)=O)c2)c2nc(C(C)(C)O)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
6.372363747448347,0.9999999999999998,Cc1c(-c2cccc(S(=O)(=O)C(C)C)c2)c2nc(C(C)(C)O)ccc2n1C/C(F)=C/CN,0.481532980628109,-0.47551521387787615,0.4755152138778762,0.4755152138778762,-0.4694689172598075,0.493493039704849,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.46946891725980755,0.46946891725980755,0.4694689172598076,0.4694689172598076,0.46946891725980755,-0.46339141970549663,-0.46339141970549663,0.46339141970549663,0.4755152138778762,0.4755152138778762,0.4572799223937865,-0.45727992239378634,-0.4694689172598075,0.45727992239378645,-0.48752477262527855,-0.48752477262527855,-0.47551521387787604,-0.47551521387787604,-0.46339141970549663,0.5112798080918217,0.5112798080918217,0.48752477262527866,0.48752477262527866,0.45113148566563305,0.45113148566563305,0.47551521387787615,-0.4449430144646815,-0.48153298062810895,0.5171766898688063,0.5053683293188375,0.4449430144646815,0.4449430144646815,0.45727992239378645,-0.43871124208282114,-0.47551521387787604,0.5112798080918217,0.438711242082821,-0.43243271195084715,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
3.3723637474483468,0.9999999999999998,Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,0.45727992239378645,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,0.45113148566563305,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,-1.0240452073998592,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,COC(=O)c1ccc2c(c1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,0.45727992239378645,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,0.45113148566563305,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,-1.0240452073998592,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(=O)N(C)C)ccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,0.45113148566563305,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,0.4449430144646815,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(C(N)=O)ccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,0.48752477262527866,0.45113148566563305,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,0.4449430144646815,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,0.438711242082821,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,CN(C)C(=O)c1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ccccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,0.46946891725980755,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,0.46339141970549663,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,-1.013096533991833,-1.013096533991833,0.47551521387787615,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,0.4449430144646815,-1.0240452073998592,0.45727992239378645,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,-1.013096533991833,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,-1.0240452073998592,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
3.3723637474483468,0.9999999999999998,Cc1c(Cc2cccc(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)N(C)C)ccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,-1.013096533991833,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,-1.0240452073998592,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,-0.48153298062810895,-0.4694689172598075,-0.45727992239378634
3.3723637474483468,0.9999999999999998,Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2ncccc2n1C/C(F)=C/CN,-0.9619042278506034,0.9717102515842774,-0.9717102515842773,-0.9717102515842773,0.9817210755170015,-0.9428662508164717,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170014,-0.9817210755170014,-0.9817210755170015,-0.9817210755170015,-0.9817210755170014,0.9919476985861753,0.9919476985861753,-0.9919476985861749,-0.9717102515842773,-0.9717102515842773,-1.002401941892583,1.0024019418925827,0.9817210755170015,-1.0024019418925827,0.9522927519373664,0.9522927519373664,0.9717102515842773,0.9717102515842773,0.9919476985861753,-0.9156098419327166,-0.9156098419327166,-0.9522927519373664,-0.9522927519373664,-1.013096533991833,-1.013096533991833,-0.9717102515842772,1.0240452073998592,0.9619042278506035,-0.906839128269305,-0.924532924521059,-1.0240452073998592,-1.0240452073998592,-1.0024019418925827,1.0352628081273372,0.9717102515842773,-0.9156098419327166,-1.0352628081273372,1.046765420409001,0.9619042278506035,0.9817210755170015,1.0024019418925827
